LineID,OrderID,ProductID,CustomerID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost
1256,55139,863849,25715035,2010-01-17,Not Specified,41,576.58000,0.04,Regular Air,-81.55,13.90,7.59
3231,55139,460873,40499981,2010-01-17,Not Specified,26,85.71000,0.08,Regular Air,9.32,3.28,0.98
6367,18853,475614,19029328,2010-01-17,Critical,33,223.88000,0.03,Regular Air,55.21,6.68,1.50
554,34753,106849,63210192,2010-01-18,Not Specified,7,117.06200,0.09,Regular Air,-63.70,20.99,0.99
1244,50048,260010,20033456,2010-01-18,High,1,15.00000,0.05,Regular Air,-11.02,6.84,8.37
2577,50048,779056,20033456,2010-01-18,High,14,35.48000,0.09,Regular Air,-9.19,2.58,1.30
2589,39267,884540,87106625,2010-01-18,High,46,1221.47000,0.09,Regular Air,-233.14,28.28,13.99
2997,35139,820841,89379992,2010-01-18,High,29,264.78000,0.02,Regular Air,53.05,8.69,2.99
4608,24610,674050,37216054,2010-01-18,Not Specified,4,883.31000,0.01,Delivery Truck,-79.96,200.98,23.76
5940,39267,607634,87106625,2010-01-18,High,26,430.33000,0.08,Regular Air,85.48,17.78,5.03
6719,35139,394339,94666608,2010-01-18,High,3,10380.34000,0.05,Delivery Truck,-8389.47,3502.14,8.73
6720,35139,573539,94666608,2010-01-18,High,25,854.90000,0.05,Regular Air,76.87,34.58,8.99
6721,35139,217562,94666608,2010-01-18,High,32,389.98000,0.07,Regular Air,-14.98,12.21,4.81
4339,54497,872550,4035756,2010-01-19,Not Specified,1,155.51000,0.07,Regular Air,-87.34,142.86,19.99
2222,29185,499554,47872917,2010-01-20,High,8,468.49000,0.03,Regular Air,-6.37,56.96,13.22
4220,34661,860962,59645894,2010-01-20,Critical,26,864.16000,0.09,Regular Air,-175.47,33.98,19.99
4311,55398,242307,86396748,2010-01-20,Medium,24,154.99000,0.07,Regular Air,-1085.52,4.48,49.00
4656,25155,884115,57458136,2010-01-20,Low,48,1038.99000,0.00,Regular Air,-180.45,19.94,14.87
5620,20934,119069,77243589,2010-01-20,Critical,5,1253.89000,0.09,Delivery Truck,-577.48,264.98,17.86
6041,55398,672413,86396748,2010-01-20,Medium,21,46.42000,0.04,Regular Air,2.38,2.10,0.70
7184,29185,236787,47872917,2010-01-20,High,48,446.53000,0.04,Express Air,-261.45,8.37,10.16
7185,29185,709916,47872917,2010-01-20,High,5,217.85000,0.02,Express Air,-25.31,40.99,17.48
7725,25155,764895,57458136,2010-01-20,Low,17,114.01000,0.08,Regular Air,6.99,6.69,3.10
7726,25155,761140,57458136,2010-01-20,Low,3,30.37000,0.01,Express Air,-1.74,4.98,5.49
7425,42405,591346,6763230,2010-01-21,High,13,81.68000,0.08,Regular Air,-25.22,5.98,5.15
154,55270,612766,90514203,2010-01-22,Medium,1,35.14000,0.02,Regular Air,-12.75,29.17,6.27
2160,35812,279720,63210192,2010-01-22,Critical,2,59.93000,0.09,Regular Air,-147.81,30.73,4.00
3528,640,764509,74639533,2010-01-22,High,39,4913.69000,0.02,Delivery Truck,-1153.90,120.98,58.64
3793,35812,461227,63210192,2010-01-22,Critical,24,2722.85000,0.08,Delivery Truck,-112.62,113.98,30.00
3872,49925,691011,50857062,2010-01-22,High,1,3.41000,0.06,Regular Air,-1.78,2.88,0.70
5362,24135,339725,100099945,2010-01-22,Low,12,345.19000,0.10,Regular Air,111.59,30.44,1.49
6943,640,473902,74639533,2010-01-22,High,24,464.77000,0.01,Regular Air,29.42,18.97,9.54
7126,35812,712459,63210192,2010-01-22,Critical,19,851.52000,0.08,Regular Air,307.64,47.90,5.86
8056,44999,938591,69476484,2010-01-22,Medium,17,110.74000,0.09,Regular Air,-70.31,6.48,7.49
493,41472,259382,34697007,2010-01-23,Low,48,280.87000,0.01,Express Air,-214.15,5.38,7.57
1055,13958,72479,23784011,2010-01-23,Low,11,808.67300,0.06,Regular Air,-10.67,85.99,0.99
6136,44295,1037740,95652866,2010-01-23,Medium,47,4524.90700,0.07,Regular Air,1464.87,115.99,2.50
404,38048,397917,38984610,2010-01-24,High,42,2252.26200,0.10,Regular Air,478.11,65.99,5.63
2052,38048,176425,38984610,2010-01-24,High,47,279.01000,0.05,Regular Air,-136.84,5.77,5.92
5114,14661,545772,94666608,2010-01-24,Not Specified,38,1325.06000,0.06,Regular Air,-180.23,35.77,9.02
7831,40162,695399,55544129,2010-01-24,Critical,28,1581.23000,0.03,Regular Air,760.79,55.98,5.15
2393,1253,300581,88611817,2010-01-25,Critical,15,494.34000,0.05,Regular Air,-30.19,31.98,6.72
2645,2305,762722,93758371,2010-01-25,High,33,3116.47000,0.10,Delivery Truck,-1578.26,100.98,57.38
4072,14819,74067,73429118,2010-01-25,Not Specified,48,9062.73000,0.09,Regular Air,3122.78,207.48,0.99
4073,14819,724277,73429118,2010-01-25,Not Specified,27,1584.10000,0.07,Delivery Truck,-478.22,58.14,36.61
5117,2305,538416,18400683,2010-01-25,High,11,1382.80000,0.01,Regular Air,141.31,120.33,19.99
7469,2305,165314,93758371,2010-01-25,High,1,12.41000,0.01,Regular Air,-9.08,6.68,5.66
507,27680,681809,24223712,2010-01-26,Critical,32,324.40000,0.10,Regular Air,-46.98,10.89,4.50
4168,24961,724277,79533912,2010-01-26,Low,8,487.59000,0.04,Delivery Truck,-205.29,58.14,36.61
4712,27808,116401,55459419,2010-01-26,Low,9,196.12000,0.01,Express Air,4.41,20.89,1.99
5869,611,823075,39400605,2010-01-26,Critical,47,840.04000,0.04,Regular Air,-131.27,17.70,9.47
7108,27680,160229,24223712,2010-01-26,Critical,19,137.02000,0.01,Regular Air,-46.89,6.48,6.60
6864,44098,701718,86443655,2010-01-27,Low,1,5.06000,0.01,Regular Air,-2.64,3.14,1.92
152,5381,417731,90514203,2010-01-28,Low,27,63.87000,0.09,Regular Air,-149.93,2.18,7.09
486,27810,428893,6767935,2010-01-28,High,32,216.51000,0.02,Express Air,109.29,6.30,0.50
1576,97,155970,11551378,2010-01-28,Medium,26,75.57000,0.03,Regular Air,28.24,2.89,0.50
5314,5381,612619,90514203,2010-01-28,Low,47,4888.14000,0.07,Regular Air,1545.09,107.53,5.81
1515,31780,778385,54579803,2010-01-29,Medium,17,734.25000,0.08,Express Air,160.58,42.98,4.62
2540,30336,226162,97850819,2010-01-29,Medium,28,5155.07000,0.06,Regular Air,368.79,193.17,19.99
3186,6279,442073,69504145,2010-01-29,Critical,49,3283.74000,0.01,Regular Air,723.33,67.28,19.99
6329,13413,766319,49129535,2010-01-29,Critical,29,150.28000,0.04,Regular Air,-50.86,4.98,4.70
687,52196,358060,50857062,2010-01-30,Not Specified,1,3.85000,0.08,Regular Air,-1.36,3.08,0.99
1046,3461,209111,81690820,2010-01-30,Critical,47,2053.37900,0.10,Regular Air,1040.40,55.99,1.25
5595,52196,664514,50857062,2010-01-30,Not Specified,10,547.00050,0.08,Regular Air,-97.20,65.99,3.90
5807,3461,1037740,81690820,2010-01-30,Critical,35,3206.39550,0.08,Regular Air,784.77,115.99,2.50
454,16166,302517,30521001,2010-01-31,Critical,36,78.51000,0.09,Regular Air,-10.06,2.18,1.38
618,50304,736726,58189342,2010-01-31,Critical,3,72.46000,0.05,Delivery Truck,-60.74,15.23,27.75
621,50304,459677,58189342,2010-01-31,Critical,22,887.98000,0.04,Regular Air,239.94,39.98,9.83
1371,14375,695818,40155039,2010-01-31,Medium,50,3872.38000,0.10,Regular Air,1110.35,83.93,19.99
3736,12449,868096,30521001,2010-01-31,Medium,36,1400.10000,0.03,Regular Air,88.68,39.98,4.00
5022,14338,266000,29843835,2010-01-31,Low,34,6580.16000,0.10,Delivery Truck,2786.35,200.97,15.59
8043,14375,971876,21958370,2010-01-31,Medium,7,44.05000,0.07,Regular Air,-21.77,5.78,5.67
194,8292,881139,3704525,2010-02-01,Not Specified,18,299.87000,0.02,Regular Air,130.04,15.74,1.39
1765,58788,145931,38030197,2010-02-01,Low,31,983.78000,0.04,Regular Air,43.72,30.98,6.50
4416,48642,1084658,45703891,2010-02-01,High,36,111.83000,0.00,Regular Air,19.36,2.94,0.70
5143,48642,1019643,59819667,2010-02-01,High,5,519.69000,0.02,Express Air,-122.09,100.98,7.18
6156,48642,908570,45703891,2010-02-01,High,50,4159.62800,0.05,Express Air,1332.91,95.99,4.90
6730,48642,945371,59819667,2010-02-01,High,4,37.73000,0.06,Regular Air,-13.72,8.67,3.50
7969,27524,620362,31215298,2010-02-01,Not Specified,50,343.94000,0.02,Regular Air,-157.40,6.48,7.37
935,52322,519606,28931462,2010-02-02,Low,1,5.70000,0.10,Regular Air,-2.34,3.95,2.00
1104,43781,639682,49488637,2010-02-02,Not Specified,21,917.39000,0.02,Express Air,393.41,40.98,2.99
1219,3687,638256,88926329,2010-02-02,Critical,25,79.37000,0.07,Regular Air,6.14,3.29,1.35
1616,55877,944147,29483524,2010-02-02,Not Specified,40,144.28000,0.01,Express Air,52.94,3.08,0.99
3876,32164,839366,65762504,2010-02-02,Not Specified,23,6552.90000,0.10,Delivery Truck,-461.45,296.18,54.12
3878,32164,695980,65762504,2010-02-02,Not Specified,34,111.83000,0.07,Regular Air,-92.16,3.28,3.97
6189,18307,942547,10691025,2010-02-02,Low,34,245.19000,0.03,Regular Air,37.99,7.08,2.35
6191,18307,410393,10691025,2010-02-02,Low,23,441.99000,0.08,Express Air,32.36,19.98,8.68
7193,32164,672421,65762504,2010-02-02,Not Specified,12,77.01000,0.02,Regular Air,-19.04,5.78,4.96
7351,43781,657298,49488637,2010-02-02,Not Specified,45,497.14000,0.05,Regular Air,240.41,10.94,1.39
7599,55877,414906,29483524,2010-02-02,Not Specified,19,126.53000,0.03,Regular Air,-73.38,5.98,7.50
1015,24197,586808,49413655,2010-02-03,Low,2,35.64050,0.05,Regular Air,-110.40,20.99,1.25
1411,56931,560855,28941888,2010-02-03,High,34,232.41550,0.05,Regular Air,-110.59,7.99,5.03
228,12067,730110,79755549,2010-02-04,Critical,45,271.06000,0.00,Regular Air,-76.60,5.74,5.01
264,27141,460438,4221093,2010-02-04,Not Specified,28,1645.51000,0.06,Regular Air,300.34,59.76,9.71
1971,12067,908791,79755549,2010-02-04,Critical,6,58.84000,0.05,Regular Air,4.29,9.48,3.72
1974,12067,700485,79755549,2010-02-04,Critical,12,1211.72000,0.04,Regular Air,587.84,99.23,8.99
1990,27141,1010112,4221093,2010-02-04,Not Specified,25,495.80000,0.03,Regular Air,107.82,19.04,6.38
3615,12067,918877,79755549,2010-02-04,Critical,7,407.11600,0.08,Regular Air,-289.81,65.99,19.99
4843,10630,724277,34037705,2010-02-04,Medium,44,2773.84000,0.00,Delivery Truck,-513.76,58.14,36.61
4993,18055,388781,12299029,2010-02-04,Critical,3,19.98000,0.02,Regular Air,-9.61,4.98,4.75
5350,12067,334736,79755549,2010-02-04,Critical,9,75.26000,0.01,Regular Air,-17.24,7.64,5.83
8046,1222,295902,97484951,2010-02-04,Medium,48,257.39000,0.08,Regular Air,-121.91,5.28,5.57
2389,42500,820841,16907084,2010-02-05,Not Specified,2,21.03000,0.03,Regular Air,-10.48,8.69,2.99
2390,42500,505095,16907084,2010-02-05,Not Specified,39,1836.06000,0.04,Regular Air,437.07,48.92,4.50
2901,39110,120431,69641516,2010-02-05,Medium,14,2595.07000,0.10,Regular Air,1217.19,194.30,11.54
254,15397,805629,12392564,2010-02-06,Critical,43,121.94000,0.01,Regular Air,-51.30,2.60,2.40
910,42561,988535,77040900,2010-02-06,Low,15,1062.95900,0.07,Express Air,298.48,85.99,2.50
1178,33703,416583,56979805,2010-02-06,Not Specified,25,802.19000,0.00,Regular Air,56.26,29.74,6.64
1984,15397,403305,12392564,2010-02-06,Critical,42,223.33000,0.00,Express Air,-111.89,4.98,4.32
4163,33703,219802,56979805,2010-02-06,Not Specified,4,242.36000,0.08,Regular Air,-131.48,60.98,1.99
5359,15397,760927,12392564,2010-02-06,Critical,29,1178.04000,0.07,Regular Air,-53.81,40.98,6.50
5454,10913,251563,97257760,2010-02-06,Low,27,5149.06000,0.03,Delivery Truck,605.44,180.98,30.00
5888,33703,217562,56979805,2010-02-06,Not Specified,4,63.52000,0.08,Express Air,-8.47,12.21,4.81
6711,54276,389962,100219185,2010-02-06,Not Specified,21,756.60000,0.00,Regular Air,299.59,35.44,4.92
1045,45542,491105,94808461,2010-02-07,High,40,4064.27200,0.01,Delivery Truck,-300.85,124.49,51.94
3621,7175,77414,74518551,2010-02-07,Critical,10,748.25000,0.05,Delivery Truck,-86.99,70.98,26.74
5804,45542,334736,94808461,2010-02-07,High,37,281.79000,0.04,Express Air,-50.96,7.64,5.83
7530,36292,1073132,43859307,2010-02-07,Critical,21,109.87000,0.05,Regular Air,-98.17,4.98,7.54
7531,36292,384417,43859307,2010-02-07,Critical,37,816.65000,0.09,Regular Air,-182.80,22.84,16.87
7978,34245,857575,23647299,2010-02-07,Medium,42,189.22000,0.05,Regular Air,-92.42,4.28,4.79
1683,10114,540260,58941026,2010-02-08,Critical,39,147.88000,0.00,Regular Air,-142.91,3.58,5.47
1987,7079,430772,103724988,2010-02-08,Medium,18,128.13000,0.03,Regular Air,-34.91,6.48,5.94
3312,30625,450925,34037705,2010-02-08,Critical,24,2429.09000,0.06,Express Air,-20.67,105.29,10.12
3313,30625,150664,34037705,2010-02-08,Critical,37,478.94000,0.04,Regular Air,10.56,12.53,7.17
3627,7079,661224,103724988,2010-02-08,Medium,44,12296.49000,0.01,Delivery Truck,-416.70,280.98,57.00
1924,44900,400240,33980383,2010-02-09,Medium,4,47.03000,0.08,Regular Air,-12.03,11.19,5.03
4244,20577,207098,45162841,2010-02-09,Critical,15,611.68000,0.05,Regular Air,134.75,39.06,10.55
5265,12704,472903,84795584,2010-02-09,Low,44,21506.77000,0.06,Regular Air,1260.51,499.99,24.49
5266,12704,947094,84795584,2010-02-09,Low,28,669.02000,0.02,Delivery Truck,-1274.02,20.98,53.03
512,7654,599985,96628821,2010-02-10,High,3,19.47000,0.06,Regular Air,-14.29,4.13,6.89
520,6311,490866,11286401,2010-02-10,Medium,18,1297.44850,0.04,Regular Air,4.21,85.99,10.78
1518,20704,358060,31848876,2010-02-10,Low,5,16.48000,0.06,Regular Air,-0.33,3.08,0.99
3527,15014,724277,79674261,2010-02-10,Medium,10,633.13000,0.05,Delivery Truck,-203.90,58.14,36.61
3575,47329,855099,38038963,2010-02-10,Low,2,26.64000,0.09,Express Air,-13.88,11.55,2.36
6140,20704,568048,31848876,2010-02-10,Low,1,5.63000,0.03,Regular Air,-3.55,4.71,0.70
6141,20704,98988,31848876,2010-02-10,Low,38,15655.24000,0.09,Regular Air,4818.29,419.19,19.99
6973,47329,195368,38038963,2010-02-10,Low,16,88.19000,0.03,Regular Air,-25.97,4.98,4.72
1029,6850,736799,40482968,2010-02-11,High,26,3753.72000,0.05,Delivery Truck,-556.25,138.75,52.42
1727,19555,704553,74751607,2010-02-11,Low,8,78.67000,0.00,Regular Air,14.10,9.11,2.15
1997,20103,203194,8230900,2010-02-11,Medium,30,314.93000,0.00,Regular Air,-17.50,9.99,6.24
1999,20103,719525,8230900,2010-02-11,Medium,25,726.82000,0.10,Express Air,-173.88,30.42,8.65
2430,6850,681369,40482968,2010-02-11,High,41,2088.50000,0.08,Regular Air,675.07,51.98,10.17
2431,6850,835973,40482968,2010-02-11,High,34,2126.72000,0.05,Regular Air,150.04,64.98,6.88
2637,14245,736479,94998229,2010-02-11,Critical,17,454.09000,0.10,Regular Air,29.70,28.15,6.17
3784,3078,116812,79235541,2010-02-11,High,12,33.86000,0.05,Regular Air,0.35,2.88,0.70
5041,3078,470743,6324861,2010-02-11,High,1,316.61000,0.10,Delivery Truck,-187.29,291.73,48.80
5802,6850,219708,40482968,2010-02-11,High,8,81.56000,0.08,Regular Air,-7.23,10.01,1.99
7658,19555,570116,74751607,2010-02-11,Low,36,246.24000,0.08,Regular Air,-118.90,6.68,7.30
2939,10080,279720,52863444,2010-02-12,Low,20,637.04000,0.00,Regular Air,-26.83,30.73,4.00
4990,57159,687346,75827252,2010-02-12,Critical,42,460.20000,0.01,Regular Air,-214.39,9.99,11.59
4991,57159,661224,75827252,2010-02-12,Critical,17,4621.10000,0.09,Delivery Truck,-635.65,280.98,57.00
5057,58502,367410,84184775,2010-02-12,Critical,23,5186.31000,0.03,Delivery Truck,1009.38,226.67,28.16
7110,26054,236787,96628821,2010-02-12,Critical,47,396.78000,0.09,Regular Air,-321.21,8.37,10.16
7669,59619,781408,83053562,2010-02-13,Not Specified,12,76.04000,0.04,Regular Air,-47.55,5.98,7.15
8053,59619,102789,73410196,2010-02-13,Not Specified,35,225.40000,0.08,Regular Air,-165.48,6.48,8.40
2746,12259,300581,29705839,2010-02-14,High,45,1379.62000,0.10,Regular Air,-66.07,31.98,6.72
3023,47778,556506,8807770,2010-02-14,Critical,12,174.11000,0.06,Regular Air,-24.52,13.73,6.85
6126,12259,1030475,29705839,2010-02-14,High,45,5007.69000,0.07,Delivery Truck,-899.34,114.98,51.42
6557,14791,1049864,92238400,2010-02-14,Medium,29,1576.22300,0.05,Regular Air,286.12,65.99,3.99
1528,32931,622603,37575390,2010-02-15,Low,31,86.10000,0.06,Regular Air,32.70,2.88,0.50
2770,32931,789960,37575390,2010-02-15,Low,25,298.11000,0.08,Regular Air,-60.79,12.44,6.27
4219,37349,206992,87691641,2010-02-15,Critical,8,631.73000,0.03,Express Air,122.43,78.69,19.99
6942,42820,99546,79674261,2010-02-16,Low,27,141.56000,0.10,Regular Air,-2.85,5.28,2.99
7057,57127,175765,47273840,2010-02-16,Low,13,735.54000,0.00,Regular Air,171.82,55.48,14.30
389,54304,196600,64043844,2010-02-17,High,11,558.62000,0.03,Regular Air,118.32,48.58,3.99
2689,36065,134974,28941888,2010-02-17,High,31,538.30000,0.03,Regular Air,-63.98,16.98,12.39
4710,39333,332190,55459419,2010-02-17,Critical,31,8955.34000,0.10,Regular Air,2081.48,320.98,24.49
